time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-0.918800330952,0.0111644717364,17.7477806156,6.23546714593,0.0284172857182,0.0,-0.848540060612,-0.258289216017,5.28175190827,0.00156109342794,-0.0617542235514,0.0,464.22466380054084,461.51792232710613,463.16908379423586,462.6944673994396
2.880000000000002,-0.970327118611,-0.0053545182518,18.0684288291,6.23555487223,0.0245359810532,0.0,-0.868614202215,-0.29230731467,5.40595513959,0.00126337278905,-0.0713155440006,0.0,470.21183909059556,469.4675811530596,471.0584324656083,471.03537396527224
2.940000000000002,-1.02295895662,-0.0238801295267,18.3958420593,6.23557677107,0.0203951303024,0.0,-0.885350171295,-0.325186179801,5.50735098542,-0.00149539738921,-0.0647706750569,0.0,464.91347134145724,465.42268120694666,464.41698874883286,464.20051165482187
3.000000000000002,-1.07641200482,-0.044135364396,18.7242347995,6.23562999771,0.0162682777418,0.0,-0.896127079415,-0.350006509625,5.4394151596,0.00527095211875,-0.0783282337345,0.0,412.2358814042766,411.0318117446675,411.06894560021533,411.66821371813256
3.0600000000000023,-1.13049294676,-0.066019492686,19.0515268924,6.23600336494,0.0114100381432,0.0,-0.90614239164,-0.37942782434,5.47019391586,0.0080616311141,-0.0868582798631,0.0,443.53071523496124,442.82412237555457,443.0446901043158,443.27401521059727
3.1200000000000023,-1.18511738754,-0.0898065987535,19.38375139,6.23690272198,0.00611355567699,0.0,-0.914116434402,-0.413371212917,5.60333543446,0.0261251740065,-0.0912675534845,0.0,474.79934934774616,474.4549519062506,474.1244697969718,475.5103673588016
3.1800000000000024,-1.24007142547,-0.115285691098,19.7169787208,6.23862188993,0.000991263793445,0.0,-0.917315364984,-0.435837689849,5.50475077096,0.0332805927069,-0.0756255119412,0.0,401.07653092598866,402.48800745676215,401.5979619203533,402.2469300059922
3.2400000000000024,-1.29514731052,-0.142303197782,20.0491792857,6.24048591893,6.27937410125,0.0,-0.918107829621,-0.464549152054,5.56831866301,0.0262264333539,-0.0907799774292,0.0,454.0316755565851,452.80887155588255,454.7101015504854,454.14485276644643
3.3000000000000025,-1.35016081316,-0.171142111534,20.3883458613,6.24249851017,6.27428506923,0.0,-0.91510203166,-0.496512818184,5.73643146069,0.045180499068,-0.0749791673133,0.0,484.44993090317655,485.63139629831164,485.6706768001792,487.0907519246597
3.3600000000000025,-1.40492771149,-0.201668635688,20.7330975907,6.24504746956,6.26995525848,0.0,-0.910073118903,-0.520801976265,5.75522461331,0.036454017806,-0.0670579876867,0.0,440.8801010873883,441.5301255787797,443.4962777411627,442.7797888945718
3.4200000000000026,-1.45930613709,-0.233637756771,21.079753652,6.24738238415,6.26604278173,0.0,-0.902178211725,-0.544619467097,5.79977414708,0.0434308898233,-0.0617448320176,0.0,451.15933499389826,451.5851241014206,449.1830117091525,449.74928014921994
3.4800000000000026,-1.51309003051,-0.267087922951,21.4318281764,6.25018814605,6.26260572241,0.0,-0.890253343358,-0.570076344369,5.93537134675,0.0527072744271,-0.0495965099491,0.0,476.8822051321131,477.8073577376878,478.997535949093,479.70370108160273
3.5400000000000027,-1.56623014113,-0.301783826528,21.785276335,6.25378894628,6.25977500411,0.0,-0.880861013801,-0.586222250041,5.84671383098,0.0716345920527,-0.042736569333,0.0,409.0845253198046,409.6934942232673,407.36784956560854,409.06002001615184
3.6000000000000028,-1.61872926534,-0.337436603693,22.1349294296,6.25815463819,6.25685892079,0.0,-0.868885390478,-0.601863417153,5.80860838188,0.0749240217644,-0.0641455160193,0.0,424.86828234431954,423.02664432913093,425.42229165190184,425.70826721642146
3.660000000000003,-1.67034059846,-0.374061961819,22.486643235,6.26230292222,6.25268862658,0.0,-0.851100596429,-0.618528456325,5.91467086436,0.053884386333,-0.0832623743395,0.0,470.8774166475259,469.39242580676057,469.76992203764127,468.1385843845485
3.720000000000003,-1.72081205388,-0.411595296763,22.8441565612,6.26573551576,6.24767309303,0.0,-0.830798731681,-0.632246133766,6.00200981067,0.0631438876524,-0.0842597881758,0.0,464.1854814218046,464.1018104591985,465.4107262739955,466.1370838387771
3.780000000000003,-1.77002463626,-0.449853866442,23.2052647292,6.26909800439,6.24293544221,0.0,-0.809180484218,-0.642708910969,6.03477946952,0.0354546476289,-0.0700511538281,0.0,448.68574416797753,449.8330256892831,450.01651244398124,447.7710917822009
3.840000000000003,-1.81797905971,-0.488643005232,23.5653231526,6.27149435443,6.23917111715,0.0,-0.788979682877,-0.650096585055,5.96753392545,0.0476638686721,-0.0511097704824,0.0,416.98882478032834,418.6373216278556,415.60435807020883,416.67425558740615
3.900000000000003,-1.86463265193,-0.527845327918,23.9220765241,6.2741503747,6.23603308813,0.0,-0.765875770494,-0.656431790619,5.9244792416,0.0364224397457,-0.0547941088567,0.0,424.187003576711,423.8685029345274,424.95484152990394,423.99112648092927
3.960000000000003,-1.9096987561,-0.567412946639,24.2793577904,6.27725011481,6.23282462176,0.0,-0.736026632096,-0.662227744059,5.98459218147,0.0717399135346,-0.0509586624795,0.0,456.95053719614214,457.2544436746263,454.7932974314885,457.6152943698332
4.020000000000002,-1.95277102332,-0.607275881602,24.642997616,6.28233491001,6.22952738898,0.0,-0.699404600753,-0.666018208853,6.13595080512,0.102739015004,-0.0644597731267,0.0,485.93847103623693,484.9233706739141,482.3834246171685,484.7239721622246
4.080000000000001,-1.99391631148,-0.647250419384,25.0093647639,0.00531364242308,6.22718692223,0.0,-0.671855708128,-0.665992931911,6.07661958648,0.102723956031,-0.0114936821163,0.0,418.15362402840293,422.7418887441083,420.9501595750714,420.9586654247641
4.14,-2.03323408746,-0.687111333157,25.3747185091,0.0113484925067,6.22609759199,0.0,-0.63865655341,-0.662159879109,6.10171547289,0.0959114800428,-0.0368250999503,0.0,449.30189601909996,447.2430190580941,446.6747254220518,446.1273703192436
4.199999999999998,-2.07054554128,-0.726637011732,25.7413636499,0.0170539677587,6.22444245048,0.0,-0.604884883636,-0.654857309274,6.11969955971,0.0933994784939,-0.0136032166462,0.0,444.1399382398772,446.04055569660125,445.728228342562,445.53050513028575
4.259999999999997,-2.10586301759,-0.765641411483,26.1080614411,0.0225345434384,6.22347660441,0.0,-0.572272472974,-0.644824509282,6.10364774665,0.0868786085,-0.0216213478911,0.0,434.55556862048866,433.8828571113865,435.4106780965448,434.87186542653563
4.319999999999996,-2.13916711206,-0.803937473192,26.4744157104,0.0280018791415,6.22294082724,0.0,-0.537780013282,-0.631247252072,6.10813570874,0.098482040755,0.00876118913943,0.0,440.0349839739593,442.5435262591813,440.41315668668864,441.3790194210558
4.379999999999995,-2.17023321365,-0.841242889697,26.8437178626,0.0338414943071,6.22342430448,0.0,-0.497823680245,-0.611694065412,6.20143379395,0.0949123161878,0.00661298892348,0.0,468.19536803359694,468.02805022053565,469.23579110332264,468.96609486897773
4.439999999999993,-2.19896785413,-0.877292134,27.2176246475,0.0394707452761,6.22367744285,0.0,-0.460035916129,-0.589419405584,6.26179144898,0.091545090434,-0.0010599939024,0.0,459.78217227853577,459.17367261977614,459.93640512218724,459.67671799951205
4.499999999999992,-2.22541144609,-0.911879917702,27.5955626868,0.0451965978362,6.22328311328,0.0,-0.421410484334,-0.562975703174,6.33572672137,0.102243327744,-0.0208657974348,0.0,464.762454984223,463.2073023907588,464.51092205280656,465.35654148605636
4.559999999999991,-2.24969250631,-0.94489590529,27.9751247476,0.0515436057457,6.22207786833,0.0,-0.387838583799,-0.537029193661,6.31643340666,0.112055823498,-0.018574532062,0.0,435.3665835371208,435.5583125278996,436.4948473405517,437.323092681101
4.6199999999999894,-2.27187881122,-0.976195683555,28.3544770384,0.0580473233902,6.22116405074,0.0,-0.351609473784,-0.505714210897,6.3285546826,0.0998371730968,-0.00926440117641,0.0,444.98167717592014,445.7434266901842,447.18747678028154,446.2010586568303
4.679999999999988,-2.29196079423,-1.0055840824,28.7331692619,0.0640958145743,6.22072339792,0.0,-0.317727529724,-0.473394371497,6.29468009955,0.10268127773,-0.00375654353406,0.0,431.0357743657776,431.50120959166946,431.51093492185913,431.76011755807895
4.739999999999987,-2.31012275115,-1.03305822813,29.1078970896,0.0701984548817,6.2210663959,0.0,-0.287635033169,-0.441929637403,6.19675237632,0.0996968617474,0.0199717632113,0.0,408.4164811938174,410.5278534498641,409.92695106975117,409.67151364796524
4.799999999999986,-2.32629120438,-1.0583319308,29.4798677966,0.0762949165486,6.22200299864,0.0,-0.251400083839,-0.399996120813,6.20220598354,0.105176204587,0.00502537636513,0.0,443.8085137432876,442.5796983983244,442.0491043355576,442.50946739112294
4.859999999999984,-2.3402497668,-1.08091896816,29.8529412072,0.0824103148533,6.22278841831,0.0,-0.213939504066,-0.352344920637,6.23336182057,0.0944676865181,0.0256688237507,0.0,449.8164200531873,451.48531754899386,451.7623831531009,450.9067026467393
4.919999999999983,-2.35212984078,-1.10074612858,30.2253456513,0.088316807844,6.22406391354,0.0,-0.182150027723,-0.308072491655,6.18036171137,0.105389520999,0.0105275548347,0.0,425.4643384159117,424.1657350910981,423.3502968085139,424.2980024540194
4.979999999999982,-2.36216729395,-1.11789325844,30.5937401921,0.0945146809048,6.22445963913,0.0,-0.152438783444,-0.262984231186,6.09983576666,0.098751036477,-0.00273493178883,0.0,415.5578073480447,414.393256608876,414.37025932720326,413.79624603166405
5.0399999999999805,-2.37028489233,-1.1320138797,30.9596597142,0.10050708379,6.22455089563,0.0,-0.118138871688,-0.207179314407,6.09743104879,0.102026904654,0.00890433598027,0.0,439.0750272921532,440.0397752251863,439.3882669554454,439.66853118252857
